date,price,mweb,virtune_ltc,lealana,ltcn,lite-de,cbltc,bitw,lits,eltc,ltcc,luxx,thorchain,total_ltc,total_usd
2023-10-19 00:00:00,60.200061254826,21650.36921047,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,31415.02463317,1728030.4061586503,104027536.3009526
2023-10-20 00:00:00,61.8038909403534,21694.52817718,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,31415.02463317,1728074.5651253604,106801731.9598064
2023-10-21 00:00:00,63.3733536133683,21733.40070119,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,31415.02463317,1728113.4376493704,109516343.96816705
2023-10-22 00:00:00,64.7240612020387,21708.54998511,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,31415.02463317,1728088.5869332904,111848911.46321486
2023-10-23 00:00:00,65.2918107245988,21759.54222647,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,31845.26658228,1728569.8211237602,112861453.58506615
2023-10-24 00:00:00,68.9770232226695,21403.55178162,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,31845.26658228,1728213.83067891,119207045.5324778
2023-10-25 00:00:00,69.0389288654918,21470.97929816,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,31845.26658228,1728281.25819545,119318686.84411834
2023-10-26 00:00:00,68.6769069558722,21461.73775113,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,31845.26658228,1728272.0166484201,118692376.48180115
2023-10-27 00:00:00,68.9284923790741,21446.27311822,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,31845.26658228,1728256.5520155102,119126118.57468598
2023-10-28 00:00:00,67.0759458461522,22162.22146354,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,31845.26658228,1728972.5003608302,115972465.8036894
2023-10-29 00:00:00,67.7567407490114,22173.84020138,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,31845.26658228,1728984.11909867,117150328.71692644
2023-10-30 00:00:00,68.8318653774888,22318.25342299,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,35361.25634993,1732644.5220879302,119261154.49139982
2023-10-31 00:00:00,69.2373818742095,22151.63799395,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,35361.25634993,1732477.9066588902,119952234.41197267
2023-11-01 00:00:00,68.9967869224727,21677.54133138,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,35361.25634993,1732003.8099963202,119502697.82722698
2023-11-02 00:00:00,69.9266157696325,21442.89681958,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,35361.25634993,1731769.1654845204,121096757.03653319
2023-11-03 00:00:00,69.459248230356,21429.03087678,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,35361.25634993,1731755.2995417202,120286421.22510284
2023-11-04 00:00:00,69.5014306348498,21492.0801375,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,35361.25634993,1731818.3488024403,120363852.84145291
2023-11-05 00:00:00,70.4017753144441,22025.70118357,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,35361.25634993,1732351.9698485103,121960654.14680946
2023-11-06 00:00:00,71.6500865670823,22259.97840781,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,40543.96380859,1737768.9545314102,124511296.02576365
2023-11-07 00:00:00,74.4356153818045,22114.59339789,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,40543.96380859,1737623.5695214903,129341079.69925988
2023-11-08 00:00:00,73.5090952086877,22270.38814355,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,40543.96380859,1737779.3642671502,127742588.73960672
2023-11-09 00:00:00,73.143501736626,22301.31079743,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,40543.96380859,1737810.2869210304,127109529.73933493
2023-11-10 00:00:00,73.6499852836353,22094.82948236,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,40543.96380859,1737603.8056059603,127974494.71166767
2023-11-11 00:00:00,73.2423914650477,21957.4436136,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,40543.96380859,1737466.4197372003,127256195.6717669
2023-11-12 00:00:00,75.1730840676435,22060.59706268,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,40543.96380859,1737569.5731862802,130618463.59851168
2023-11-13 00:00:00,74.980105644013,21961.43636728,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,62571.36305118,1759497.8117334703,131927331.80418529
2023-11-14 00:00:00,71.5904996202122,21919.29215157,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,62571.36305118,1759455.6675177603,125960310.29721043
2023-11-15 00:00:00,70.6855846130071,22271.55605813,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,62571.36305118,1759807.9314243202,124393052.43933478
2023-11-16 00:00:00,74.1316033236631,22533.64602996,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,62571.36305118,1760070.02139615,130476812.64801063
2023-11-17 00:00:00,71.2481532173846,22011.00063013,0,11735,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,62571.36305118,1759547.3759963203,125364501.03823285
2023-11-18 00:00:00,70.0299138481482,21988.50339468,0,11725,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,62571.36305118,1759514.8787608703,123218675.37415867
2023-11-19 00:00:00,69.8360176716336,21982.12979032,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,62571.36305118,1759498.5051565103,122876368.69932295
2023-11-20 00:00:00,70.5664327149576,22000.77342552,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,92118.17366422,1789063.95940475,126247861.51409093
2023-11-21 00:00:00,69.4008110555012,21981.55802408,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,92118.17366422,1789044.74400331,124161156.24841122
2023-11-22 00:00:00,66.6409037050911,21946.08412213,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,92118.17366422,1789009.27010136,119221194.49634005
2023-11-23 00:00:00,68.6850361288369,22014.35951283,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,92118.17366422,1789077.54549206,122882855.84941298
2023-11-24 00:00:00,69.4697987771585,22016.33147253,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,92118.17366422,1789079.5174517601,124286994.0737096
2023-11-25 00:00:00,70.6990220687123,21967.88301151,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,92118.17366422,1789031.06899074,126482747.02818827
2023-11-26 00:00:00,71.7909944609299,21961.79599586,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,92118.17366422,1789024.98197509,128435882.5714389
2023-11-27 00:00:00,70.0415611475144,22012.08246208,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,81020.10796197,1777977.2027390602,124532298.96453449
2023-11-28 00:00:00,69.3176340166315,25501.74840121,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,81020.10796197,1781466.86867819,123487068.4157893
2023-11-29 00:00:00,69.7373348772548,21833.8085966,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,81020.10796197,1777798.9288735802,123978959.24728175
2023-11-30 00:00:00,69.9113352849023,21832.2798121,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,81020.10796197,1777797.4000890802,124288190.10625528
2023-12-01 00:00:00,69.4217548886678,21924.80585295,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,81020.10796197,1777889.9261299302,123424238.67082372
2023-12-02 00:00:00,71.5417739872847,21875.04412774,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,81020.10796197,1777840.16440472,127189839.22735955
2023-12-03 00:00:00,72.276614547788,21952.09941727,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,81020.10796197,1777917.21969425,128501837.58571623
2023-12-04 00:00:00,72.1958598219864,22517.24691457,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,95909.36072665,1793371.6199562303,129474006.08308868
2023-12-05 00:00:00,72.8378677896866,22373.02370059,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,95909.36072665,1793227.3967422503,130614860.0407559
2023-12-06 00:00:00,74.2653843893159,22463.84292652,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,95909.36072665,1793318.2159681802,133181466.64123912
2023-12-07 00:00:00,72.3811044424109,22504.80477931,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,95909.36072665,1793359.1778209703,129805317.9526158
2023-12-08 00:00:00,74.0404240737267,23263.22950307,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,95909.36072665,1794117.6025447303,132837228.13054967
2023-12-09 00:00:00,78.4822839236634,25589.39421615,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,95909.36072665,1796443.7672578103,140989009.79482296
2023-12-10 00:00:00,76.3416687383627,25746.83198293,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,95909.36072665,1796601.2050245903,137155534.04893053
2023-12-11 00:00:00,77.1595696839911,25696.75083918,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,101032.81389608,1801674.5770502703,139016435.07578552
2023-12-12 00:00:00,72.5885544134171,25889.14211156,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,101032.81389608,1801866.9683226503,130794918.4758276
2023-12-13 00:00:00,72.5231596530188,25762.94190374,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,101032.81389608,1801740.7681148301,130667933.37934454
2023-12-14 00:00:00,73.2205580032123,23926.2167994,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,101032.81389608,1799904.0430104902,131789978.38146594
2023-12-15 00:00:00,72.9644449003415,24041.68870501,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,101032.81389608,1800019.5149161003,131337424.71563524
2023-12-16 00:00:00,70.8960750383715,24453.68520473,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,101032.81389608,1800431.51141582,127643527.53478462
2023-12-17 00:00:00,72.1610557095548,24356.75924026,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,101032.81389608,1800334.5854513503,129914044.31659314
2023-12-18 00:00:00,71.2213503871951,23336.00129578,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,97483.16788535,1795764.1814961403,127896749.98311123
2023-12-19 00:00:00,70.7955334800255,23277.3863545,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,97483.16788535,1795705.5665548602,127127933.55730276
2023-12-20 00:00:00,70.4435568304487,23391.96342601,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,97483.16788535,1795820.1436263702,126503958.34480876
2023-12-21 00:00:00,69.8323246619303,23449.0146724,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,97483.16788535,1795877.1948727602,125410279.32531126
2023-12-22 00:00:00,70.8706770641412,23434.77941517,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,97483.16788535,1795862.9596155302,127274023.8623651
2023-12-23 00:00:00,73.7398934650179,23438.27203323,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,97483.16788535,1795866.4522335902,132427000.8651046
2023-12-24 00:00:00,72.5337664144183,23185.8568814,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,97483.16788535,1795614.0370817604,130242649.13613904
2023-12-25 00:00:00,71.1162824008217,23184.26867097,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,97879.6381264,1796008.9191123804,127725477.48599058
2023-12-26 00:00:00,72.2092869640626,23188.09408601,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,97879.6381264,1796012.7445274203,129688799.66069414
2023-12-27 00:00:00,73.1068434823992,23289.3837324,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,97879.6381264,1796114.0341738102,131308227.57288535
2023-12-28 00:00:00,75.7478382796727,23395.02730228,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,97879.6381264,1796219.6777436903,136059757.66449487
2023-12-29 00:00:00,76.4336586315787,26481.64257404,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,97879.6381264,1799306.2930154502,137527562.97399423
2023-12-30 00:00:00,73.2928390000238,26760.62659387,0,11715,1496209.92343961,65164.77,0,43885.6614,0,57969.6574754,0,0,97879.6381264,1799585.2770352804,131896713.97656004
2023-12-31 00:00:00,73.3280042659127,26738.99538343,0,11715,1486811.07335384,65164.77,0,43885.6614,0,57969.6574754,0,0,97879.6381264,1790164.7957390703,131269211.77864127
2024-01-01 00:00:00,72.8609284597903,26654.78181095,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,92163.95878041,1796250.6528206002,130876490.31101337
2024-01-02 00:00:00,75.0383566272283,26872.7339835,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,92163.95878041,1796468.60499315,134804051.85109532
2024-01-03 00:00:00,73.0060129843143,26509.95425559,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,92163.95878041,1796105.8252652402,131126525.20051667
2024-01-04 00:00:00,65.267541720772,29000.11220837,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,92163.95878041,1798595.9832180203,117389938.37349507
2024-01-05 00:00:00,66.4768356397964,26809.9091091,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,92163.95878041,1796405.7801187502,119419371.7873344
2024-01-06 00:00:00,66.0222658414813,26702.17987359,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,92163.95878041,1796298.05088324,118595667.44594797
2024-01-07 00:00:00,65.7911169596716,27221.00108184,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,92163.95878041,1796816.87209149,118214588.98688251
2024-01-08 00:00:00,64.1492857925248,27176.46902744,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,89351.57126862,1793959.9525253002,115081249.6948897
2024-01-09 00:00:00,67.7389525286448,27064.8084352,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,89351.57126862,1793848.2919330602,121513404.29084413
2024-01-10 00:00:00,66.7748048427865,27282.2506702,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,89351.57126862,1794065.7341680601,119798389.27420269
2024-01-11 00:00:00,69.9502521321206,27043.81786412,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,89351.57126862,1793827.3013619801,125478672.011752
2024-01-12 00:00:00,71.8756257595317,27080.4306035,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,89351.57126862,1793863.9141013601,128935091.35347809
2024-01-13 00:00:00,73.0904720090417,26956.35585183,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,89351.57126862,1793739.8393496901,131105291.5194915
2024-01-14 00:00:00,71.896103598906,27185.15868457,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,89351.57126862,1793968.6421824303,128979355.35153672
2024-01-15 00:00:00,69.7285689953435,27399.64309347,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,91188.74315543,1796020.2984781403,125233925.29947042
2024-01-16 00:00:00,69.4388719477292,27295.46648088,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,91188.74315543,1795916.1218655503,124706389.61508437
2024-01-17 00:00:00,69.5535374518696,27222.86627305,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,91188.74315543,1795843.5216577202,124907269.64131764
2024-01-18 00:00:00,69.3910865632353,27231.97698213,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,91188.74315543,1795852.6323668002,124616165.46737862
2024-01-19 00:00:00,67.9195055408707,27296.20339998,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,91188.74315543,1795916.8587846502,121977785.04116715
2024-01-20 00:00:00,71.1443364912536,27150.17029829,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,91188.74315543,1795770.8256829602,127758923.88356483
2024-01-21 00:00:00,71.22588532226,26494.79809593,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,91188.74315543,1795115.4534806001,127858687.42982598
2024-01-22 00:00:00,71.5711536912884,26301.04183296,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,87218.68397405,1790951.6380362501,128180474.93955718
2024-01-23 00:00:00,67.1283361439926,25691.55938979,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,87218.68397405,1790342.1555930802,120182690.03341259
2024-01-24 00:00:00,65.5120059293583,25553.53580114,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,87218.68397405,1790204.13200443,117279863.71063595
2024-01-25 00:00:00,66.2450009221374,25528.72891843,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,87218.68397405,1790179.32512172,118590431.04347964
2024-01-26 00:00:00,65.5370430196461,25541.21291906,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,87218.68397405,1790191.80912235,117323877.60786955
2024-01-27 00:00:00,67.0274925169401,25532.47314699,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,87218.68397405,1790183.06935028,119991482.28482877
2024-01-28 00:00:00,68.0816430899517,25658.24742328,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,87218.68397405,1790308.8436265702,121887167.7125683
2024-01-29 00:00:00,68.4113230554584,25910.30120729,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,89807.65433667,1793149.8677732002,122671754.89108491
2024-01-30 00:00:00,68.4687287026594,25813.84948609,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,89807.65433667,1793053.4160520001,122768087.89304107
2024-01-31 00:00:00,67.4784036003726,25989.11542805,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,89807.65433667,1793228.6819939602,121004208.75135265
2024-02-01 00:00:00,66.7178411631402,25804.95311795,0,11715,1486811.07335384,77050.52,0,43885.6614,0,57969.6574754,0,0,89807.65433667,1793044.51968386,119628059.46270679
2024-02-02 00:00:00,67.4890212347964,25828.47505024,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,89807.65433667,1795104.56785405,121149850.298582
2024-02-03 00:00:00,68.0046548405212,26035.90061717,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,89807.65433667,1795311.99342098,122089572.44364181
2024-02-04 00:00:00,68.7671342058223,25697.7321785,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,89807.65433667,1794973.82498231,123435205.9184967
2024-02-05 00:00:00,66.9012549115388,25761.88830788,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,91307.49498396,1796537.82175898,120190634.77171817
2024-02-06 00:00:00,67.6022906553064,25436.5065102,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,91307.49498396,1796212.4399613,121428075.44494091
2024-02-07 00:00:00,68.3309859580171,25249.43894363,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,91307.49498396,1796025.37239473,122724184.50134672
2024-02-08 00:00:00,68.5534161268614,25150.8347599,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,91307.49498396,1795926.768211,123116915.07453805
2024-02-09 00:00:00,70.4751689104188,25157.77520054,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,91307.49498396,1795933.70865164,126568731.4691392
2024-02-10 00:00:00,70.7004800384364,25128.50733811,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,91307.49498396,1795904.44078921,126971306.06695682
2024-02-11 00:00:00,70.7534072018811,25520.24389483,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,91307.49498396,1796296.17734593,127094074.89093901
2024-02-12 00:00:00,71.5132288913705,25592.30850985,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94463.0016031,1799523.74858009,128689753.72766504
2024-02-13 00:00:00,72.9284743983065,25714.41709284,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94463.0016031,1799645.85716308,131245426.82013604
2024-02-14 00:00:00,69.0770654982179,25594.75547524,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94463.0016031,1799526.1955454801,124305988.87545401
2024-02-15 00:00:00,69.8807793052988,25601.85565212,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94463.0016031,1799533.29572236,125752789.09091124
2024-02-16 00:00:00,69.8023251782374,25828.44558513,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94463.0016031,1799759.88565537,125627424.7812635
2024-02-17 00:00:00,70.5825183216089,25925.41500068,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94463.0016031,1799856.85507092,127038429.44931659
2024-02-18 00:00:00,69.9328865178564,25926.06851434,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94463.0016031,1799857.5085845802,125869230.8961572
2024-02-19 00:00:00,70.7401037560256,25921.28446919,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,97824.1044704,1803213.82740673,127559533.24505213
2024-02-20 00:00:00,71.3333405228043,25500.3917089,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,97824.1044704,1802792.93464644,128599242.29924019
2024-02-21 00:00:00,69.6773993951028,25465.9956756,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,97824.1044704,1802758.53861314,125611526.70787959
2024-02-22 00:00:00,68.9870248123347,25096.36798523,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,97824.1044704,1802388.91092277,124341448.51930603
2024-02-23 00:00:00,68.8134091854222,25324.66145531,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,97824.1044704,1802617.20439285,124044235.29056703
2024-02-24 00:00:00,68.7742143566846,25622.16299044,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,97824.1044704,1802914.70592798,123994042.45230986
2024-02-25 00:00:00,70.3726384665253,25973.57035029,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,97824.1044704,1803266.11328783,126900594.24934073
2024-02-26 00:00:00,70.0924989715675,26649.01574754,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,99704.17140882,1805821.6256235,126574550.4368495
2024-02-27 00:00:00,71.9638230875633,26723.45855988,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,99704.17140882,1805896.06843584,129959185.1834429
2024-02-28 00:00:00,74.0325202753105,26837.88221769,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,99704.17140882,1806010.49209365,133703508.37334664
2024-02-29 00:00:00,74.7527859694335,26637.61952112,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,99704.17140882,1805810.2293970801,134989345.57953355
2024-03-01 00:00:00,80.0104362237297,26243.78243122,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,99704.17140882,1805416.39230718,144452153.11396977
2024-03-02 00:00:00,84.9552572416795,25731.25787948,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,99704.17140882,1804903.86775544,153336072.3816657
2024-03-03 00:00:00,94.3298361633317,24971.89012498,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,99704.17140882,1804144.50000094,170184655.10006467
2024-03-04 00:00:00,90.6795915478365,24826.77991516,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94858.63928705,1799153.8576693502,163146536.94517103
2024-03-05 00:00:00,88.9665944839846,32019.316414,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94858.63928705,1806346.3941681902,160704487.14756918
2024-03-06 00:00:00,82.422122479704,31562.07281581,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94858.63928705,1805889.15057,148845216.75304917
2024-03-07 00:00:00,85.7445933189324,30579.47404537,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94858.63928705,1804906.55179956,154760978.26272988
2024-03-08 00:00:00,88.1882255017534,30537.48330171,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94858.63928705,1804864.5610559,159167802.91052088
2024-03-09 00:00:00,88.3623712741377,29897.74154076,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94858.63928705,1804224.81929495,159425583.34455436
2024-03-10 00:00:00,90.9504972261221,30006.50429589,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,94858.63928705,1804333.58205008,164105036.44924474
2024-03-11 00:00:00,87.5201700049126,29855.02778567,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,106674.01563682,1815997.4818896302,158936408.3434736
2024-03-12 00:00:00,103.824681885623,29793.64715633,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,106674.01563682,1815936.10126029,188538988.03796807
2024-03-13 00:00:00,97.440340553474,30403.64007961,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,106674.01563682,1816546.0941835702,177004870.04833013
2024-03-14 00:00:00,97.2116490145455,30495.59969717,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,106674.01563682,1816638.05380113,176598380.87258247
2024-03-15 00:00:00,94.0385445276786,30410.82899861,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,106674.01563682,1816553.28310257,170826026.79994178
2024-03-16 00:00:00,89.7648655379637,31007.4342244,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,106674.01563682,1817149.88832836,163116215.38812098
2024-03-17 00:00:00,83.9903020640766,30643.11324597,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,106674.01563682,1816785.5673499303,152592368.58737543
2024-03-18 00:00:00,86.0008652923422,30962.90043985,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,110454.18854937001,1820885.5274563602,156597730.9595499
2024-03-19 00:00:00,87.4516865861699,30537.54041771,0,11715,1486811.07335384,77050.52,0,43885.6614,0,60006.1837133,0,0,110454.18854937001,1820460.1674342202,159202312.0050638
